备案号,药品通用名称,药品批准文号/原料药登记号,上市许可持有人,上市许可持有人地址,生产企业名称,生产企业地址,备案内容,备案机关,备案日期,备注,注
川备2024005182,丙戊酸钠口服溶液,国药准字H20233525,四川科瑞德制药股份有限公司,四川省泸州国家高新区医药产业园,四川科瑞德制药股份有限公司,四川省泸州国家高新区医药产业园酒香大道8号,申请将丙戊酸钠口服溶液（国药准字H20233525）有效期由12个月变更为18个月。,四川省药品监督管理局,2024-05-06,已备案,详情
粤备2024015251,氯化钠注射液,国药准字H20044592,广东利泰制药股份有限公司,普宁市大南山街道工业区8号楼,广东利泰制药股份有限公司,广东省普宁市大南山街道工业区,本品新增包装材料“塑料输液容器用聚丙烯组合盖（拉环式）”的供应商：苏州创扬新材料科技股份有限公司。,广东省药品监督管理局,2024-05-06,已备案,详情
苏备2024015746,苦参碱栓,国药准字H20056484,江苏远恒药业有限公司,徐州经济技术开发区杨山路18号,江苏远恒药业有限公司,徐州经济技术开发区杨山路18号,药品上市许可持有人注册地址和生产企业生产地址发生文字性变更，未发生实质改变，为同一地址。生产地址由“徐州市经济开发区杨山路18号”变更为“徐州经济技术开发区杨山路18号”；注册地址由“徐州经济开发区杨山路18号”变更为“徐州经济技术开发区杨山路18号”。,江苏省药品监督管理局,2024-05-06,已备案,详情
辽备2024016071,氯化钠注射液,国药准字H20043593,远大生命科学（鞍山）有限公司,辽宁省鞍山市海城市腾鳌经济开发区西一马路1号,远大生命科学（鞍山）有限公司,辽宁省鞍山腾鳌经济开发区西一马路1号,因药品生产许可证变更，更新药品注册批准文件载明的生产企业名称或地址。生产企业名称由辽宁味邦生物制药有限公司变更为远大生命科学（鞍山）有限公司,辽宁省药品监督管理局,2024-05-06,已备案,详情
鲁备2024015268,阿胶,国药准字Z20174078,山东鲁润阿胶健康产业有限公司,山东省巨野县凤凰办彭泽路（原巨富路）中段路南,山东鲁润阿胶健康产业有限公司,山东省巨野县凤凰办彭泽路（原巨富路）中段路南,改变国内生产药品的有效期(直接接触产品的内包材为聚酯/铝/聚乙烯药用复合膜、袋)，由36个月变更为60个月。说明书和标签按照国家食品药品监督管理局24号令等有关规定修订，其他照原批件执行。,山东省药品监督管理局,2024-05-06,已备案,详情
鲁备2024014713,灭菌注射用水,国药准字20043016,山东齐都药业有限公司,山东省淄博市临淄区宏达路17号,山东齐都药业有限公司,山东省淄博市临淄区宏达路17号,"灭菌注射用水（国药准字H20043016，直立式聚丙烯输液袋包装）生产场地增加“山东省淄博市临淄区宏达路17号211车间15B生产线”,调整部分工艺参数、变更部分生产设备、变更包装材料和容器(211车间15B生产线)。",山东省药品监督管理局,2024-05-06,已备案,详情
辽备2024016069,右旋糖酐20葡萄糖注射液,国药准字H21022163,远大生命科学（鞍山）有限公司,辽宁省鞍山市海城市腾鳌经济开发区西一马路1号,远大生命科学（鞍山）有限公司,鞍山市高新区千山路290号,因药品生产许可证变更，更新药品注册批准文件载明的生产企业名称或地址。生产企业名称由辽宁味邦生物制药有限公司变更为远大生命科学（鞍山）有限公司,辽宁省药品监督管理局,2024-05-06,已备案,详情
鲁备2024015623,元胡止痛片,国药准字Z20064334,山东凤凰制药股份有限公司,山东省东营市利津县津二路198号,山东凤凰制药股份有限公司,山东省东营市利津县津二路198号,根据《国家药监局关于修订元胡止痛制剂说明书的公告》（2024年40号）的要求，对本品说明书中【不良反应】、【禁忌】、【注意事项】项进行修订，药品标签内容一并进行修订。说明书及标签其他内容与原批准内容一致。,山东省药品监督管理局,2024-05-06,已备案,详情
苏备2024015924,枸橼酸西地那非片,国药准字H20243513,上海汇伦江苏药业有限公司,泰州市健康大道801号28幢,上海汇伦江苏药业有限公司,泰州市健康大道801号28幢,根据国家局《关于“通过一致性评价”标识使用有关事宜的说明》，在枸橼酸西地那非片（规格：100mg）说明书、标签上增加“仿制药一致性评价”标识。,江苏省药品监督管理局,2024-05-06,已备案,详情
辽备2024015846,左卡尼汀口服溶液,国药准字H20103448,大连美罗中药厂有限公司,辽宁省大连市甘井子区营升路19号,大连美罗中药厂有限公司,辽宁省大连市甘井子区营升路19号,本次备案内容为在已批准供应商常州兰陵制药有限公司基础上，新增原料药供应商山东齐都药业有限公司。,辽宁省药品监督管理局,2024-05-03,已备案,详情
皖备2024010934,葡萄糖注射液,国药准字H34023599,安徽双鹤药业有限责任公司,安徽省芜湖市三山经济开发区天成路2号,"安徽双鹤药业有限责任公司,西安京西双鹤药业有限公司","安徽省芜湖市三山经济开发区天成路2号,西安市鄠邑区古城路",新增葡萄糖注射液(250ml:25g)聚丙烯输液瓶包材供应商（西安京西双鹤药业有限公司），直立式聚丙烯输液袋包材供应商（西安京西双鹤药业有限公司），三层共挤输液袋包材供应商（西安京西双鹤药业有限公司）。,安徽省药品监督管理局,2024-05-06,已备案,详情
粤备2024015362,枸橼酸西地那非片,国药准字H20223420,广州朗圣药业有限公司,广州高新技术产业开发区科学城金峰园路3号,广州朗圣药业有限公司,广州高新技术产业开发区科学城金峰园路3号,本品有效期由24个月变更为36个月。,广东省药品监督管理局,2024-05-06,已备案,详情
辽备2024016077,复方利血平片,国药准字H21023871,远大生命科学（鞍山）有限公司,辽宁省鞍山市海城市腾鳌经济开发区西一马路1号,远大生命科学（鞍山）有限公司,鞍山市高新区千山路290号,因药品生产许可证变更，更新药品注册批准文件载明的生产企业名称或地址。生产企业名称由辽宁味邦生物制药有限公司变更为远大生命科学（鞍山）有限公司,辽宁省药品监督管理局,2024-05-06,已备案,详情
辽备2024016061,葡萄糖注射液,国药准字H21022394,远大生命科学（鞍山）有限公司,辽宁省鞍山市海城市腾鳌经济开发区西一马路1号,远大生命科学（鞍山）有限公司,辽宁省鞍山腾鳌经济开发区西一马路1号,因药品生产许可证变更，更新药品注册批准文件载明的生产企业名称或地址。生产企业名称由辽宁味邦生物制药有限公司变更为远大生命科学（鞍山）有限公司,辽宁省药品监督管理局,2024-05-06,已备案,详情
辽备2024016068,葡萄糖氯化钠注射液,国药准字H21022397,远大生命科学（鞍山）有限公司,辽宁省鞍山市海城市腾鳌经济开发区西一马路1号,远大生命科学（鞍山）有限公司,辽宁省鞍山腾鳌经济开发区西一马路1号,因药品生产许可证变更，更新药品注册批准文件载明的生产企业名称或地址。生产企业名称由辽宁味邦生物制药有限公司变更为远大生命科学（鞍山）有限公司,辽宁省药品监督管理局,2024-05-06,已备案,详情
吉备2024015606,清热解毒口服液,国药准字Z22023780,吉林隆泰制药有限责任公司,桦甸市经济开发区,吉林隆泰制药有限责任公司,桦甸市经济开发区,根据《药品注册管理办法》（局令第27号）、《药品说明书和标签管理规定》（国家食品药品监督管理局令24号）及国家药监局 国家卫生健康委关于发布实施《中华人民共和国药典》（2020年版）第一增补本的公告（2023年第126号）规定变更清热解毒口服液药品说明书及标签，药品生产企业依据备案结论自行修改药品说明书和包装标签的有关内容，处方药说明书统一增加修改日期为2024年3月12日，非处方药直接将说明书修订日期改为2024年3月12日，此次备案结论与原备案配套使用（变更品种目录见吉林省药品监督管理局网站），企业负责说明书内容的真实性与合法性。,吉林省药品监督管理局,2024-05-06,已备案,详情
皖备2024010930,葡萄糖注射液,国药准字H34023600,安徽双鹤药业有限责任公司,安徽省芜湖市三山经济开发区天成路2号,"安徽双鹤药业有限责任公司,江苏淮安双鹤药业有限责任公司,河南双鹤华利药业有限公司,武汉滨湖双鹤药业有限责任公司,西安京西双鹤药业有限公司","安徽省芜湖市三山经济开发区天成路2号,江苏淮阴经济开发区江宁工业园内,平顶山市轻工路369号,湖北省武汉市东湖新技术开发区左岭工业园,西安市鄠邑区古城路",新增葡萄糖注射液(250ml:12.5g)聚丙烯输液瓶包材供应商（江苏淮安双鹤药业有限责任公司、武汉滨湖双鹤药业有限责任公司、西安京西双鹤药业有限公司），直立式聚丙烯输液袋包材供应商（河南双鹤华利药业有限公司、武汉滨湖双鹤药业有限责任公司、西安京西双鹤药业有限公司），三层共挤输液袋包材供应商（西安京西双鹤药业有限公司）。,安徽省药品监督管理局,2024-05-06,已备案,详情
琼备2024015777,头孢丙烯干混悬剂,国药准字H20133341,海南日中天制药有限公司,海南洋浦经济开发区科技城生物制药园4号厂房,海南日中天制药有限公司,海南洋浦经济开发区科技城生物制药园4号、5号厂房,在“广州白云山医药集团股份有限公司白云山化学制药厂”和“苏州盛达药业有限公司”的基础上，增加“浙江东盈药业有限公司”为头孢丙烯干混悬剂的原料药供应商（原料药登记号为Y20190009820）。,海南省药品监督管理局,2024-05-06,已备案,详情
粤备2024015360,利伐沙班片,国药准字H20213047,深圳信立泰药业股份有限公司,深圳市福田区福保街道福保社区红柳道2号289数字半岛4层A区,深圳信立泰药业股份有限公司,1、深圳市坪山区龙田街道大工业区规划五路1号。2、广东省惠州市大亚湾经济技术开发区石化大道西42号。,本品新增制剂所用原料药利伐沙班的供应商浙江国邦药业有限公司。,广东省药品监督管理局,2024-05-06,已备案,详情
苏备2024015745,聚维酮碘栓,国药准字H20055431,江苏远恒药业有限公司,徐州经济技术开发区杨山路18号,江苏远恒药业有限公司,徐州经济技术开发区杨山路18号,药品上市许可持有人注册地址和生产企业生产地址发生文字性变更，未发生实质改变，为同一地址。生产地址由“徐州市经济开发区杨山路18号”变更为“徐州经济技术开发区杨山路18号”；注册地址由“徐州经济开发区杨山路18号”变更为“徐州经济技术开发区杨山路18号”。,江苏省药品监督管理局,2024-05-06,已备案,详情
辽备2024016077,复方利血平片,国药准字H21023871,远大生命科学（鞍山）有限公司,辽宁省鞍山市海城市腾鳌经济开发区西一马路1号,远大生命科学（鞍山）有限公司,鞍山市高新区千山路290号,因药品生产许可证变更，更新药品注册批准文件载明的生产企业名称或地址。生产企业名称由辽宁味邦生物制药有限公司变更为远大生命科学（鞍山）有限公司,辽宁省药品监督管理局,2024-05-06,已备案,详情
辽备2024016061,葡萄糖注射液,国药准字H21022394,远大生命科学（鞍山）有限公司,辽宁省鞍山市海城市腾鳌经济开发区西一马路1号,远大生命科学（鞍山）有限公司,辽宁省鞍山腾鳌经济开发区西一马路1号,因药品生产许可证变更，更新药品注册批准文件载明的生产企业名称或地址。生产企业名称由辽宁味邦生物制药有限公司变更为远大生命科学（鞍山）有限公司,辽宁省药品监督管理局,2024-05-06,已备案,详情
粤备2024015411,葡萄糖注射液,国药准字H20063300,广东科伦药业有限公司,广东梅州高新技术产业园区（滨江东路5号）（一照多址）,广东科伦药业有限公司,广东梅州高新技术产业园区,本品上市许可持有人注册地址由广东省梅州市环市西路上黄塘变更为广东梅州高新技术产业园区（滨江东路5号）（一照多址）。,广东省药品监督管理局,2024-05-06,已备案,详情
皖备2024010934,葡萄糖注射液,国药准字H34023599,安徽双鹤药业有限责任公司,安徽省芜湖市三山经济开发区天成路2号,"安徽双鹤药业有限责任公司,西安京西双鹤药业有限公司","安徽省芜湖市三山经济开发区天成路2号,西安市鄠邑区古城路",新增葡萄糖注射液(250ml:25g)聚丙烯输液瓶包材供应商（西安京西双鹤药业有限公司），直立式聚丙烯输液袋包材供应商（西安京西双鹤药业有限公司），三层共挤输液袋包材供应商（西安京西双鹤药业有限公司）。,安徽省药品监督管理局,2024-05-06,已备案,详情
粤备2024015362,枸橼酸西地那非片,国药准字H20223420,广州朗圣药业有限公司,广州高新技术产业开发区科学城金峰园路3号,广州朗圣药业有限公司,广州高新技术产业开发区科学城金峰园路3号,本品有效期由24个月变更为36个月。,广东省药品监督管理局,2024-05-06,已备案,详情
琼备2024015894,盐酸丙卡特罗吸入溶液,国药准字H20243602,海南广升誉制药有限公司,海南省海口市保税区南海大道100号美国工业村3号厂房一层3-6号,津药永光（河北）制药有限公司,河北省三河市燕郊高新区燕昌路228号,根据国家药监局《总局关于仿制药质量和疗效一致性评价工作有关事项的公告》（2017年第100号）要求，在盐酸丙卡特罗吸入溶液（规格：0.3ml：30μg）说明书及标签中增加“通过一致性评价”标识，其他内容不变。,海南省药品监督管理局,2024-05-06,已备案,详情
粤备2024015394,聚维酮碘溶液,国药准字H20083037,广东科伦药业有限公司,广东梅州高新技术产业园区（滨江东路5号）（一照多址）,广东科伦药业有限公司,广东省梅州市环市西路上黄塘,本品上市许可持有人注册地址由广东省梅州市环市西路上黄塘变更为广东梅州高新技术产业园区（滨江东路5号）（一照多址）。,广东省药品监督管理局,2024-05-06,已备案,详情
辽备2024016068,葡萄糖氯化钠注射液,国药准字H21022397,远大生命科学（鞍山）有限公司,辽宁省鞍山市海城市腾鳌经济开发区西一马路1号,远大生命科学（鞍山）有限公司,辽宁省鞍山腾鳌经济开发区西一马路1号,因药品生产许可证变更，更新药品注册批准文件载明的生产企业名称或地址。生产企业名称由辽宁味邦生物制药有限公司变更为远大生命科学（鞍山）有限公司,辽宁省药品监督管理局,2024-05-06,已备案,详情
琼备2024015777,头孢丙烯干混悬剂,国药准字H20133341,海南日中天制药有限公司,海南洋浦经济开发区科技城生物制药园4号厂房,海南日中天制药有限公司,海南洋浦经济开发区科技城生物制药园4号、5号厂房,在“广州白云山医药集团股份有限公司白云山化学制药厂”和“苏州盛达药业有限公司”的基础上，增加“浙江东盈药业有限公司”为头孢丙烯干混悬剂的原料药供应商（原料药登记号为Y20190009820）。,海南省药品监督管理局,2024-05-06,已备案,详情
粤备2024015360,利伐沙班片,国药准字H20213047,深圳信立泰药业股份有限公司,深圳市福田区福保街道福保社区红柳道2号289数字半岛4层A区,深圳信立泰药业股份有限公司,1、深圳市坪山区龙田街道大工业区规划五路1号。2、广东省惠州市大亚湾经济技术开发区石化大道西42号。,本品新增制剂所用原料药利伐沙班的供应商浙江国邦药业有限公司。,广东省药品监督管理局,2024-05-06,已备案,详情
Y浙备2024015291,消旋酮异亮氨酸钙,Y20190007321,无,无,浙江昂利泰制药有限公司,浙江省嵊州市剡湖街道罗东路258号：消旋羟蛋氨酸钙，酮亮氨酸钙，消旋酮异亮氨酸钙，酮缬氨酸钙，酮苯丙氨酸钙***,变更有效期，由24个月延长至36个月,浙江省药品监督管理局,2024-05-06,已备案,详情
皖备2024010922,氯化钠注射液,国药准字H34023608,安徽双鹤药业有限责任公司,安徽省芜湖市三山经济开发区天成路2号,"安徽双鹤药业有限责任公司,江苏淮安双鹤药业有限责任公司,河南双鹤华利药业有限公司,武汉滨湖双鹤药业有限责任公司,西安京西双鹤药业有限公司","安徽省芜湖市三山经济开发区天成路2号,江苏淮阴经济开发区江宁工业园内,平顶山市轻工路369号,湖北省武汉市东湖新技术开发区左岭工业园,西安市鄠邑区古城路",新增氯化钠注射液(250ml:2.25g)聚丙烯输液瓶包材供应商（江苏淮安双鹤药业有限责任公司、武汉滨湖双鹤药业有限责任公司、西安京西双鹤药业有限公司），直立式聚丙烯输液袋包材供应商（河南双鹤华利药业有限公司、武汉滨湖双鹤药业有限责任公司、西安京西双鹤药业有限公司），三层共挤输液袋包材供应商（西安京西双鹤药业有限公司）。,安徽省药品监督管理局,2024-05-06,已备案,详情
Y浙备2024015293,酮苯丙氨酸钙,Y20190007318,无,无,浙江昂利泰制药有限公司,浙江省嵊州市剡湖街道罗东路258号：消旋羟蛋氨酸钙，酮亮氨酸钙，消旋酮异亮氨酸钙，酮缬氨酸钙，酮苯丙氨酸钙***,变更有效期，由24个月延长至36个月,浙江省药品监督管理局,2024-05-06,已备案,详情
湘备2024016009,复方金银花颗粒,国药准字Z20055177,江右制药（常德）有限公司,湖南省常德市安乡县工业园区,湖南华纳大药厂股份有限公司,浏阳经济技术开发区健康大道南路5号,按照《国家药监局关于修订复方金银花颗粒和普乐安制剂说明书的公告》（2024年第28号）要求，修订复方金银花颗粒（规格：每1g相当于饮片0.35g）的说明书、包装标签中【不良反应】、【禁忌】和【注意事项】项相关内容，其内容的准确性和完整性由企业负责。,湖南省药品监督管理局,2024-05-06,已备案,详情
辽备2024016055,甲硝唑片,国药准字H21020247,远大生命科学（鞍山）有限公司,辽宁省鞍山市海城市腾鳌经济开发区西一马路1号,远大生命科学（鞍山）有限公司,鞍山市高新区千山路290号,因药品生产许可证变更，更新药品注册批准文件载明的生产企业名称或地址。生产企业名称由辽宁味邦生物制药有限公司变更为远大生命科学（鞍山）有限公司,辽宁省药品监督管理局,2024-05-06,已备案,详情
赣备2024012896,复方鲜竹沥液,国药准字Z36021505,江西康恩贝天施康药业有限公司,江西省鹰潭市余江区交通北路320国道以北,江西康恩贝天施康药业有限公司,江西省鹰潭市余江区交通北路320国道以北,说明书变更。说明书依据《国家药监局关于发布药品说明书适老化及无障碍改革试点工作方案的公告(2023年第142号)》的要求，进行适老化及无障碍版本说明书（简化版）及电子药品说明书（完整版）变更备案。,江西省药品监督管理局,2024-05-06,已备案,详情
粤备2024014953,沙溪凉茶颗粒,国药准字Z44023184,广东沙溪制药有限公司,广东省中山市沙溪镇宝珠西路34号,广东沙溪制药有限公司,广东省中山市沙溪镇宝珠西路34号,根据《国家药监局关于发布药品说明书适老化及无障碍改革试点工作方案的公告（2023年第142号）》，沙溪凉茶颗粒入选到《国家药监局公布药品说明书适老化及无障碍改革试点名单（第一批）》。现按药品说明书适老化改革“方式二”的要求，修订产品说明书，增加电子版说明书。,广东省药品监督管理局,2024-05-06,已备案,详情
豫备2024015660,双金连合剂,国药准字Z20050424,河南太龙药业股份有限公司,郑州高新技术产业开发区金梭路8号,河南太龙药业股份有限公司,郑州高新技术产业开发区金梭路8号；河南省巩义市竹林镇,将“【执行标准】国家药品标准YBZ14422005-2009Z-2022”修订为“【执行标准】《中国药典》2020年版第一增补本”。,河南省药品监督管理局,2024-05-06,已备案,详情
赣备2024014939,肌苷口服溶液,国药准字H36022195,江西药都樟树制药有限公司,江西省樟树市福城工业园区,江西药都樟树制药有限公司,生产地址一：江西省樟树市福城工业园区；生产地址二：江西省樟树市仁和路36号,本品生产地址在“江西省樟树市福城工业园区”的基础上增加“江西省樟树市仁和路36号”，并对药品说明书和标签相应内容进行修订。本品暂不得生产，参照相关变更技术指导原则要求进行研究、评估和必要的验证，依法经批准或备案后方可生产上市。,江西省药品监督管理局,2024-05-06,已备案,详情
赣备2024014757,拉考沙胺片,国药准字H20193021,江西青峰药业有限公司,江西省赣州市章贡区沙河工业园,江西青峰药业有限公司,江西省赣州市沙河工业园,"根据国家药监局《药品说明书适老化及无障碍改革试点工作方案》（2023年第142号）,对拉考沙胺片（规格：50mg）纸质药品说明书（简化版）及电子药品说明书（完整版）进行备案。",江西省药品监督管理局,2024-05-06,已备案,详情
Y浙备2024015289,酮亮氨酸钙,Y20190007313,无,无,浙江昂利泰制药有限公司,浙江省嵊州市剡湖街道罗东路258号：消旋羟蛋氨酸钙，酮亮氨酸钙，消旋酮异亮氨酸钙，酮缬氨酸钙，酮苯丙氨酸钙***,变更有效期，由24个月延长至36个月,浙江省药品监督管理局,2024-05-06,已备案,详情
Y川备2024015713,沙库巴曲缬沙坦钠,Y20210000407,无,无,四川科伦药业股份有限公司,成都市邛崃市羊安工业园区羊纵六路3号,原料药（沙库巴曲缬沙坦钠）变更生产场地（新增生产车间）。现有生产车间为E车间E2线、E7线，新增生产车间为B车间B1线，生产地址不变，仍为“成都市邛崃市羊安工业园区羊纵六路3号。该药品同时发生（药品生产工艺、处方、质量标准等）变更，获得批准或备案完成后方可生产上市。,四川省药品监督管理局,2024-05-06,已备案,详情
辽备2024016062,右旋糖酐40葡萄糖注射液,国药准字H21022398,远大生命科学（鞍山）有限公司,辽宁省鞍山市海城市腾鳌经济开发区西一马路1号,远大生命科学（鞍山）有限公司,鞍山市高新区千山路290号,因药品生产许可证变更，更新药品注册批准文件载明的生产企业名称或地址。生产企业名称由辽宁味邦生物制药有限公司变更为远大生命科学（鞍山）有限公司,辽宁省药品监督管理局,2024-05-06,已备案,详情
吉备2024015593,注射用赖氨匹林,国药准字H22023728,吉林敖东洮南药业股份有限公司,吉林省洮南经济开发区兴业路2999号,吉林敖东洮南药业股份有限公司,吉林省洮南经济开发区兴业路2999号,申请对中硼硅玻璃管制注射剂瓶、注射用无菌粉末用卤化丁基橡胶塞（溴化）和抗生素瓶用铝塑组合盖的注射用赖氨匹林(国药准字H20247087)有效期由18个月延长至24个月进行备案。企业对申报材料真实性和合法性负责，并于备案公示后对该药品说明书和标签中有效期项做相应修改。,吉林省药品监督管理局,2024-05-06,已备案,详情
鄂备2024015819,硫酸羟氯喹片,国药准字H20243521,远大医药（中国）有限公司,硚口区硚口路160号1幢23层1-6号,远大医药（中国）有限公司,湖北省武汉市东西湖区金银湖生态园环湖中路11号,1、根据国家药品监督管理局最新颁发的药品注册证书，变更药品包装标签，同时在说明书和包装标签上增加通过一致性评价标识。2、根据稳定性考察结果，申请延长药品有效期，有效期由18个月延长至24个月，同时关联修订说明书和质量标准有效期相关内容。,湖北省药品监督管理局,2024-05-06,已备案,详情
Y川备2024008490,帕米膦酸二钠,Y20190005838,无,无,四川天道制药有限公司,四川省泸州市泸县福集镇工业园区,帕米膦酸二钠发生生产企业名称变更，由“泸州科瑞德制药有限公司”变更为“四川天道制药有限公司”。,四川省药品监督管理局,2024-05-06,已备案,详情
Y川备2024008484,盐酸替扎尼定,Y20190004450,无,无,四川天道制药有限公司,四川省泸州市泸县福集工镇业园区、四川省泸州市泸县玉蟾街道酒香大道8号附7号,盐酸替扎尼定发生生产企业名称变更，由“泸州科瑞德制药有限公司”变更为“四川天道制药有限公司”。,四川省药品监督管理局,2024-05-06,已备案,详情
粤备2024015275,盐酸普罗帕酮片,国药准字H44022503,广东南国药业有限公司,广东省湛江市机场路16号,广东南国药业有限公司,广东省湛江市机场路16号,本品增加包装规格“口服固体药用高密度聚乙烯瓶，每瓶60片”，说明书和标签包装项进行相应修订。,广东省药品监督管理局,2024-05-06,已备案,详情
鄂备2024005408,蒲地蓝消炎片,国药准字Z19983118,葵花药业集团（襄阳）隆中有限公司,湖北省襄阳市高新区台子湾路128号,葵花药业集团（襄阳）隆中有限公司,湖北省襄阳市高新区台子湾路128号,申请药品恢复生产。,湖北省药品监督管理局,2024-05-06,已备案,详情
粤备2024015813,甲硫酸新斯的明注射液,国药准字H20243425,广州瑞尔医药科技有限公司,广州高新技术产业开发区科学城揽月路80号科技创新基地D区第6层601-603单元,河北凯威制药有限责任公司,河北省张家口市宣化县沙岭子镇（东山产业集聚区）,在本品说明书、标签上增加“仿制药一致性评价”标识。,广东省药品监督管理局,2024-05-06,已备案,详情
鄂备2024015833,盐酸达泊西汀片,国药准字H20243216,乐福思健康产业股份公司,湖北省武汉东湖新技术开发区九峰街道九峰一路1号光谷生物创新园二期A1栋,湖南九典制药股份有限公司,长沙市浏阳经济技术开发区健康大道1号,在说明书、标签中增加“仿制药一致性评价”标识。,湖北省药品监督管理局,2024-05-06,已备案,详情
桂备2024015740,复方感冒灵颗粒,国药准字Z45022221,广西宝瑞坦制药有限公司,广西-东盟经济技术开发区教育路35号,广西宝瑞坦制药有限公司,广西-东盟经济技术开发区教育路35号,"1.在药品说明书、标签上新增使用经授权的“正远（14g/袋×13袋/盒）”、“善举（14g/袋×20袋/盒）”注册商标。
2.新设计复方感冒灵颗粒（14g/袋×13袋/盒）说明书、标签上的文字与版面式样。
3.重新设计复方感冒灵颗粒（14g/袋×20袋/盒）包装小盒上的尺寸与文字版面式样。",广西壮族自治区药品监督管理局,2024-05-06,已备案,详情
赣备2024014893,小儿咳喘灵口服液,国药准字Z36020064,江西金顶药业股份有限公司,江西省吉安市井冈山经济技术开发区君山大道187号,江西金顶药业股份有限公司,江西省吉安市井冈山经济技术开发区君山大道187号,变更上市许可持有人、生产企业名称。本品变更再注册批件中上市许可持有人、生产企业名称，由“江西金顶药业有限公司”变更为“江西金顶药业股份有限公司”。药品说明书相应内容同步变更。,江西省药品监督管理局,2024-05-06,已备案,详情
