备案号,药品通用名称,药品批准文号/原料药登记号,上市许可持有人,上市许可持有人地址,生产企业名称,生产企业地址,备案内容,备案机关,备案日期,备注,注
冀备2024006748,葡萄糖注射液,国药准字H13022477,石家庄四药有限公司,石家庄高新技术产业开发区槐安东路518号,石家庄四药有限公司,石家庄经济技术开发区扬子路（聚丙烯输液瓶、多层共挤膜输液袋、直立式聚丙烯输液袋、聚丙烯共混输液袋）；石家庄高新技术产业开发区槐安东路518号（玻璃输液瓶、多层共挤膜输液袋）,申请备案本品（直立式聚丙烯输液袋包装）生产场地增加“河北省石家庄经济技术开发区兴业街9号312车间22#生产线”，同时关联相关工艺参数变更。我公司对申报资料的真实性、准确性、完整性负责，并将持续关注变更后产品安全性、有效性和质量可控性，必要时提出补充申请。,河北省药品监督管理局,2024-02-27,已备案,详情
冀备2024006743,氯雷他定糖浆,国药准字H20243182,河北三禾实创生物科技有限公司,石家庄高新区祁连街88号盛和广场B-1-0901,乐声药业石家庄有限公司,石家庄高新区湘江道198号,申请备案本品说明书和标签上添加“通过一致性评价”标识。我公司对申报资料的真实性、准确性、完整性负责，并将持续关注变更后产品安全性、有效性和质量可控性，必要时提出补充申请。,河北省药品监督管理局,2024-02-27,已备案,详情
蒙备2024005827,氨咖黄敏胶囊,国药准字H15021332,赤峰赛林泰药业有限公司,赤峰市红山经济开发区农大街8号,赤峰赛林泰药业有限公司,赤峰市红山经济开发区农大街8号,申请氨咖黄敏胶囊“聚氯乙烯固体药用硬片/药用铝箔泡罩包装，10粒/板×2板/盒，12粒/板×2板/盒，10粒/板×50板/盒，10粒/板×100板/盒”包装规格增加咖啡因酒泉大得利制药股份有限公司供应商备案。,内蒙古自治区药品监督管理局,2024-02-27,已备案,详情
鲁备2024005964,西洛他唑胶囊,国药准字H20051812,烟台万润药业有限公司,烟台开发区大季家工业园太原路60号,烟台万润药业有限公司,烟台开发区大季家工业园太原路60号,西洛他唑胶囊（批准文号：国药准字H20051812）、维生素E烟酸酯胶囊（批准文号：国药准字H20153229）原生产场地为：烟台开发区大季家工业园太原路60号，口服固体制剂车间，硬胶囊剂生产线。现在原生产地址“烟台开发区大季家工业园太原路60号”内新增生产场地：口服固体制剂三车间，硬胶囊剂生产线。维生素E烟酸酯胶囊（批准文号：国药准字H20153229）在后续的生产场地变更中如发生中等及以上的变更，按照相应的规定进行申报。,山东省药品监督管理局,2024-02-27,已备案,详情
皖备2024005884,强力枇杷露,国药准字Z34020774,回音必集团安徽制药有限公司,安徽省霍山县经济开发区迎宾大道10号,回音必集团安徽制药有限公司,安徽省霍山县经济开发区迎宾大道10号,强力枇杷露在原包装规格基础上增加255ml/瓶的包装规格，直接接触药品的包装材质不变，同时对药品说明书、标签作相应修订。,安徽省药品监督管理局,2024-02-27,已备案,详情
冀备2024006744,氯雷他定糖浆,H20243181,河北三禾实创生物科技有限公司,石家庄高新区祁连街88号盛和广场B-1-0901,乐声药业石家庄有限公司,石家庄高新区湘江道198号,申请备案本品说明书和标签上添加“通过一致性评价”标识。我公司对申报资料的真实性、准确性、完整性负责，并将持续关注变更后产品安全性、有效性和质量可控性，必要时提出补充申请。,河北省药品监督管理局,2024-02-27,已备案,详情
浙备2024006544,金刚藤软胶囊,国药准字Z20080541,浙江维康药业股份有限公司,浙江省丽水经济开发区遂松路2号,浙江维康药业股份有限公司,浙江省丽水经济开发区遂松路2号,根据国家药监局关于修订祖卡木制剂、金刚藤制剂和斑秃丸说明书的公告（2024年第11号），对本品说明书和包装标签的【不良反应】、【禁忌】和【注意事项】项进行统一变更。,浙江省药品监督管理局,2024-02-27,已备案,详情
陕备2024005083,桑菊感冒片,国药准字Z61021268,西安阿房宫药业股份有限公司,陕西省西咸新区沣西新城沣润西路2772号,西安阿房宫药业股份有限公司,陕西省西咸新区沣西新城沣润西路2772号,将该药品生产地址由“西安经济技术开发区明光路41号”变更为“陕西省西咸新区沣西新城沣润西路2772号”。恢复生产时，按照《药品上市后变更管理办法（试行）》及相关技术指导原则的要求，完成相关研究、评估和必要的验证后进行备案。,陕西省药品监督管理局,2024-02-27,已备案,详情
粤备2024005759,氨甲环酸注射液,国药准字H20227006,美享生物制药（珠海）有限公司,广东省珠海市市辖区高新区金唐路1号港湾1号科创园24栋C区5层504-2室,山西普德药业有限公司,山西省大同经济技术开发区第一医药园区,本品的有效期由“24个月”变更为“30个月”。,广东省药品监督管理局,2024-02-27,已备案,详情
粤备2024004694,外用重组人碱性成纤维细胞生长因子,国药准字S20143006,朗肽生物制药股份有限公司,佛山市南海区狮山桃园东路93号产业一号楼,朗肽生物制药股份有限公司,佛山市南海区狮山软件科技园内,本品制剂工艺过程控制范围的药液过滤时限、灌装时限：由“5小时”变更为“8小时”。,广东省药品监督管理局,2024-02-27,已备案,详情
渝备2024006874,葡萄糖酸钙片,国药准字H50020034,西南药业股份有限公司,重庆市沙坪坝区天星桥21号,"西南药业股份有限公司,太极集团四川太极制药有限公司","重庆市沙坪坝区天星桥21号,四川省成都市双流区西南航空港经济开发区腾飞二路319号","因药品生产许可证变更，更新药品注册批准文件载明的生产企业名称或地址。生产企业名称由西南药业股份有限公司变更为西南药业股份有限公司,太极集团四川太极制药有限公司;生产企业地址由重庆市沙坪坝区天星桥21号变更为重庆市沙坪坝区天星桥21号,四川省成都市双流区西南航空港经济开发区腾飞二路319号",重庆市药品监督管理局,2024-02-27,已备案,详情
粤备2024005907,盐酸左西替利嗪口服滴剂,国药准字H20243034,广东九明制药有限公司,河源市高新技术开发区科技一路,广东九明制药有限公司,河源市高新技术开发区科技一路,本品的有效期由“18个月”变更为“24个月”；【包装】增加“10ml/瓶×2瓶/盒，10ml/瓶×3瓶/盒”；说明书和标签增加“通过一致性评价”的标识。,广东省药品监督管理局,2024-02-27,已备案,详情
吉备2024006501,脯氨酸加格列净片,国药准字H20240003,惠升生物制药股份有限公司,吉林省梅河口市爱民东大街1088号,北京四环制药有限公司,北京市通州区张家湾镇广源西街13号,根据《药品注册管理办法》（局令第27号）、《药品说明书和标签管理规定》（国家食品药品监督管理局令24号）及相关规定变更聚氯乙烯固体药用硬片、药用铝箔，7片/板/盒药品标签，样稿如附件所示（附件见吉林省药品监督管理局网站），企业负责标签内容的真实性与合法性。,吉林省药品监督管理局,2024-02-27,已备案,详情
粤备2024005707,复方水杨酸甲酯薄荷脑油,国药准字H44024605,广东罗浮山国药股份有限公司,惠州市博罗县长宁镇广汕公路边岭排工业区（罗浮山药业城）,广东罗浮山国药股份有限公司,博罗县长宁镇,本品增加包装规格。拟在原包装规格：“玻璃瓶包装：每瓶装10毫升。每瓶装5毫升。每瓶装3毫升。”的基础上，增加包装规格：“玻璃瓶包装。每瓶装20毫升。”。并对药品说明书和包装标签作相应修订。,广东省药品监督管理局,2024-02-27,已备案,详情
鄂备2024006195,胞磷胆碱钠注射液,国药准字H20243103,湖北神州华瑞医药有限公司,湖北省孝感市应城市经济技术开发区长荆大道1号,天方药业有限公司,驻马店市驿城区光明路2号,我司品种胞磷胆碱钠注射液（10ml:0.5g），申请延长该药品有效期至24个月。 变更内容为：说明书中【有效期】项下由18个月改为24个月；药品注册标准项下由18个月改为24个月。,湖北省药品监督管理局,2024-02-27,已备案,详情
赣备2024006325,复方丹参片,国药准字Z36021809,江西药都樟树制药有限公司,江西省樟树市福城工业园区,江西药都樟树制药有限公司,生产地址一：江西省樟树市福城工业园区；生产地址二：江西省樟树市仁和路36号,生产场地变更。具体变更：在生产地址“江西省樟树市福城工业园区”的基础上增加“江西省樟树市仁和路36号”的生产地址，药品说明书、标签相应内容同步变更备案。由于本品长期未生产及变更生产场地，暂不得生产上市。按相关技术指导原则要求进行研究、评估和必要的验证，依法经批准或备案后方可上市销售。,江西省药品监督管理局,2024-02-27,已备案,详情
陕备2024005248,舒筋活血片,国药准字Z61020381,西安阿房宫药业股份有限公司,陕西省西咸新区沣西新城沣润西路2772号,西安阿房宫药业股份有限公司,陕西省西咸新区沣西新城沣润西路2772号,将该药品生产地址由“西安经济技术开发区明光路41号”变更为“陕西省西咸新区沣西新城沣润西路2772号”。恢复生产时，按照《药品上市后变更管理办法（试行）》及相关技术指导原则的要求，完成相关研究、评估和必要的验证后进行备案。,陕西省药品监督管理局,2024-02-27,已备案,详情
新备2024006120,玛木然止泻胶囊,国药准字Z65020169,新疆维吾尔药业有限责任公司,新疆乌鲁木齐高新区（新市区）沈阳街2号,新疆维吾尔药业有限责任公司,新疆乌鲁木齐高新区（新市区）沈阳街2号,增加中间产品药粉电离辐照灭菌工艺。产生的关联变更有：优化前处理工艺,新疆维吾尔自治区药品监督管理局,2024-02-27,已备案,详情
陕备2024005273,五加双参片,国药准字B20020342,西安阿房宫药业股份有限公司,陕西省西咸新区沣西新城沣润西路2772号,西安阿房宫药业股份有限公司,陕西省西咸新区沣西新城沣润西路2772号,将该药品生产地址由“西安经济技术开发区明光路41号”变更为“陕西省西咸新区沣西新城沣润西路2772号”。恢复生产时，按照《药品上市后变更管理办法（试行）》及相关技术指导原则的要求，完成相关研究、评估和必要的验证后进行备案。,陕西省药品监督管理局,2024-02-27,已备案,详情
冀备2024006792,尼群地平片,国药准字H13021703,邯郸滏荣制药有限公司,河北省邯郸市邯山区代召乡309国道北侧399号,邯郸滏荣制药有限公司,邯郸市邯山区代召乡309国道北侧399号,备案尼群地平片原料药生产商变更（在原“陕西西岳制药有限公司和黄石燕舞药业有限公司”基础上增加“上海锦帝九州药业（安阳）有限公司”供应商）。申请人对申报资料的真实性、准确性、完整性负责，并将持续关注变更后产品安全性，有效性和质量可控性，必要时提出补充申请。,河北省药品监督管理局,2024-02-27,2024年03月06日，撤销备案,详情
桂备2024002189,静注人免疫球蛋白（pH4）,国药准字 S200113063,广西莱士生物制药有限公司,南宁市邕宁区永乐路18号,广西莱士生物制药有限公司,南宁市邕宁区永乐路18号,变更持有人名称及生产企业名称由“广西冠峰生物制品有限公司”变更为“广西莱士生物制药有限公司”。,广西壮族自治区药品监督管理局,2024-02-27,已备案,详情
粤备2024004693,外用重组人碱性成纤维细胞生长因子,国药准字S20143008,朗肽生物制药股份有限公司,佛山市南海区狮山桃园东路93号产业一号楼,朗肽生物制药股份有限公司,佛山市南海区狮山软件科技园内,本品制剂工艺过程控制范围的药液过滤时限、灌装时限：由“5小时”变更为“8小时”。,广东省药品监督管理局,2024-02-27,已备案,详情
Y浙备2024006160,氯沙坦钾,Y20210000982,无,无,浙江京圣药业有限公司,浙江省台州市临海市台州湾经济技术开发区东海第五大道27号,原料药氯沙坦钾生产地址名称由“台州市临海市浙江头门港经济开发区东海第五大道27号”变更为“浙江省台州市临海市台州湾经济技术开发区东海第五大道27号”，实际生产地址不变。,浙江省药品监督管理局,2024-02-27,已备案,详情
鄂备2024006469,镇咳宁颗粒,国药准字Z20055519,湖北民康制药有限公司,湖北省宜昌市西坝路50号,湖北民康制药有限公司,湖北省宜昌市伍家岗区花艳一路1号,因药品生产许可证变更，更新药品注册批准文件载明的生产企业名称或地址。生产企业地址由湖北省宜昌市西坝路50号变更为湖北省宜昌市伍家岗区花艳一路1号,湖北省药品监督管理局,2024-02-27,已备案。该药品同时发生（药品生产工艺、处方、质量标准等）变更，获得批准或备案完成后方可生产上市。,详情
鄂备2024006468,维生素B6片,国药准字H42021274,湖北民康制药有限公司,湖北省宜昌市西坝路50号,湖北民康制药有限公司,湖北省宜昌市伍家岗区花艳一路1号,因药品生产许可证变更，更新药品注册批准文件载明的生产企业名称或地址。生产企业地址由湖北省宜昌市西坝路50号变更为湖北省宜昌市伍家岗区花艳一路1号,湖北省药品监督管理局,2024-02-27,已备案。该药品同时发生（药品生产工艺、处方、质量标准等）变更，获得批准或备案完成后方可生产上市。,详情
渝备2024006873,维生素B1片,国药准字H50020030,西南药业股份有限公司,重庆市沙坪坝区天星桥21号,"西南药业股份有限公司,太极集团四川太极制药有限公司","重庆市沙坪坝区天星桥21号,四川省成都市双流区西南航空港经济开发区腾飞二路319号","因药品生产许可证变更，更新药品注册批准文件载明的生产企业名称或地址。生产企业名称由西南药业股份有限公司变更为西南药业股份有限公司,太极集团四川太极制药有限公司;生产企业地址由重庆市沙坪坝区天星桥21号变更为重庆市沙坪坝区天星桥21号,四川省成都市双流区西南航空港经济开发区腾飞二路319号",重庆市药品监督管理局,2024-02-27,已备案,详情
沪备2024000223,复方α-酮酸片,国药准字H20183328,上海新黄河制药有限公司,上海市松江区新桥镇卖新公路1633号,上海新黄河制药有限公司,上海市松江区新桥镇卖新公路1633号,将本品着色剂变更为“喹啉黄铝色淀”，质量控制水平不降低，说明书作相应修订。,上海市药品监督管理局,2024-02-27,已备案,详情
鄂备2024006466,小儿氨酚黄那敏颗粒,国药准字H42022654,湖北民康制药有限公司,湖北省宜昌市西坝路50号,湖北民康制药有限公司,湖北省宜昌市伍家岗区花艳一路1号,因药品生产许可证变更，更新药品注册批准文件载明的生产企业名称或地址。生产企业地址由湖北省宜昌市西坝路50号变更为湖北省宜昌市伍家岗区花艳一路1号,湖北省药品监督管理局,2024-02-27,已备案。该药品同时发生（药品生产工艺、处方、质量标准等）变更，获得批准或备案完成后方可生产上市。,详情
浙备2024006801,奥美沙坦酯片,国药准字H20233506,宁波美诺华天康药业有限公司,宁波市大榭开发区滨海西路85号,宁波美诺华天康药业有限公司,宁波市大榭开发区滨海西路85号,因药品生产许可证变更，更新药品注册批准文件载明的生产企业名称或地址。生产企业名称由江西施美药业股份有限公司变更为宁波美诺华天康药业有限公司;生产企业地址由江西省抚州市东乡区大富工业园区变更为宁波市大榭开发区滨海西路85号,浙江省药品监督管理局,2024-02-27,已备案。该药品同时发生（药品生产工艺、处方、质量标准等）变更，获得批准或备案完成后方可生产上市。,详情
川备2024003497,吸入用硫酸沙丁胺醇溶液,国药准字H20203547,四川普锐特药业有限公司,四川省成都高新区安泰五路566号,"山东华鲁制药有限公司,四川普锐特药业有限公司","山东省聊城市茌平区振兴街道华鲁街1号,成都市高新区安泰五路566号","1、灌装工序：废弃板数由≥50板（大板）变更为≥20大板。
2、配液工序：在原过滤方式“预过滤器（0.45µm，PES）→冗余过滤器（0.22µm，PES）→主过滤器（0.22µm，PES）”基础上增加另一种过滤方式“一级过滤（0.45µm，PES）→二级过滤（0.22µm，PES）→三级过滤（0.22µm，PES）→主过滤器（0.22µm，PES）”。",四川省药品监督管理局,2024-02-27,已备案,详情
豫备2024006698,流感病毒裂解疫苗,国药准字S20083016,华兰生物疫苗股份有限公司,河南省新乡市华兰大道甲1号附1号,华兰生物疫苗股份有限公司,河南省新乡市华兰大道甲1号附1号,流感病毒裂解疫苗生产用H3N2型毒株由“A/Darwin/9/2021 ”变更为“A/Thailand/8/2022”，同步对说明书中毒株名称的相关内容进行修订。,河南省药品监督管理局,2024-02-27,已备案,详情
桂备2024006294,清火片,国药准字Z20073056,广西方略药业集团有限公司,中国（广西）自由贸易试验区南宁片区亮岭路5号,广西方略药业集团有限公司,中国（广西）自由贸易试验区南宁片区亮岭路5号,"1、根据 《国家药监局关于修订清火片和清火胶囊说明书的公告（2023年第156号）》及附件的内容要求，修订说明书和标签的【不良反应】、【禁忌】、 【注意事项】内容。
2、包装设计样式变更",广西壮族自治区药品监督管理局,2024-02-27,已备案,详情
辽备2024006462,磷霉素氨丁三醇散,国药准字H10930155,东北制药集团沈阳第一制药有限公司,沈阳经济技术开发区昆明湖街8号,东北制药集团沈阳第一制药有限公司,沈阳经济技术开发区昆明湖街8号,磷霉素氨丁三醇散企业拟定标准在YBH00912022标准的基础上，按照《中国药典》2020年版第一增补本增加鉴别（3）薄层色谱法，可同时满足YBH00912022及《中国药典》2020年版第一增补本要求。,辽宁省药品监督管理局,2024-02-27,已备案,详情
陕备2024005248,舒筋活血片,国药准字Z61020381,西安阿房宫药业股份有限公司,陕西省西咸新区沣西新城沣润西路2772号,西安阿房宫药业股份有限公司,陕西省西咸新区沣西新城沣润西路2772号,将该药品生产地址由“西安经济技术开发区明光路41号”变更为“陕西省西咸新区沣西新城沣润西路2772号”。恢复生产时，按照《药品上市后变更管理办法（试行）》及相关技术指导原则的要求，完成相关研究、评估和必要的验证后进行备案。,陕西省药品监督管理局,2024-02-27,已备案,详情
新备2024006120,玛木然止泻胶囊,国药准字Z65020169,新疆维吾尔药业有限责任公司,新疆乌鲁木齐高新区（新市区）沈阳街2号,新疆维吾尔药业有限责任公司,新疆乌鲁木齐高新区（新市区）沈阳街2号,增加中间产品药粉电离辐照灭菌工艺。产生的关联变更有：优化前处理工艺,新疆维吾尔自治区药品监督管理局,2024-02-27,已备案,详情
陕备2024005273,五加双参片,国药准字B20020342,西安阿房宫药业股份有限公司,陕西省西咸新区沣西新城沣润西路2772号,西安阿房宫药业股份有限公司,陕西省西咸新区沣西新城沣润西路2772号,将该药品生产地址由“西安经济技术开发区明光路41号”变更为“陕西省西咸新区沣西新城沣润西路2772号”。恢复生产时，按照《药品上市后变更管理办法（试行）》及相关技术指导原则的要求，完成相关研究、评估和必要的验证后进行备案。,陕西省药品监督管理局,2024-02-27,已备案,详情
辽备2024006787,氟康唑胶囊,国药准字H20065612,辽宁奥达制药有限公司,营口市路南高新技术产业开发区,辽宁奥达制药有限公司,营口市路南高新技术产业开发区,根据《关于仿制药质量和疗效一致性评价工作有关事项的公告》(2017年第100号)要求在氟康唑胶囊说明书和小盒包装增加“通过一致性评价”标识。,辽宁省药品监督管理局,2024-02-28,已备案,详情
桂备2024006594,清火片,国药准字Z45021223,广西圣民制药有限公司,北海市合浦县平头岭工业园区经一路23号,广西圣民制药有限公司,北海市合浦县平头岭工业园区经一路23号,"（一)标签
一、盒子
1、不做变更。
二、铝箔
1、不做变更。
（二）说明书
1、按照“国家药监局关于修订清火片和清火胶囊说明书的公告（2023年第156号）”要求修订说明书。",广西壮族自治区药品监督管理局,2024-02-28,已备案,详情
鲁备2024006242,复方氨酚烷胺分散片,国药准字H20050830,山东淄博新达制药有限公司,淄博高新区鲁泰大道1号,山东淄博新达制药有限公司,淄博高新区鲁泰大道1号,增加沈阳新地药业有限公司作为本品所用原料药马来酸氯苯那敏的新供应商，同时增加浙江尖峰药业有限公司作为本品所用原料药人工牛黄的新供应商。,山东省药品监督管理局,2024-02-28,已备案,详情
